Event Log
   14355 Apr 06 08:13  Information Microsoft-Windows...           55 Hyper-V logical processor 13 exposes the follow...
   14354 Apr 06 08:13  Information Microsoft-Windows...           55 Hyper-V logical processor 12 exposes the follow...
   14353 Apr 06 08:13  Information Microsoft-Windows...           55 Hyper-V logical processor 11 exposes the follow...
   14352 Apr 06 08:13  Information Microsoft-Windows...           55 Hyper-V logical processor 10 exposes the follow...
   14351 Apr 06 08:13  Information Microsoft-Windows...           55 Hyper-V logical processor 9 exposes the followi...
   14350 Apr 06 08:13  Information Microsoft-Windows...           55 Hyper-V logical processor 8 exposes the followi...
   14349 Apr 06 08:13  Information Microsoft-Windows...           55 Hyper-V logical processor 7 exposes the followi...
   14348 Apr 06 08:13  Information Microsoft-Windows...           55 Hyper-V logical processor 6 exposes the followi...
   14347 Apr 06 08:13  Information Microsoft-Windows...           55 Hyper-V logical processor 5 exposes the followi...
   14346 Apr 06 08:13  Information Microsoft-Windows...           55 Hyper-V logical processor 4 exposes the followi...
   14345 Apr 06 08:13  Information Microsoft-Windows...           55 Hyper-V logical processor 3 exposes the followi...
   14344 Apr 06 08:13  Information Microsoft-Windows...           55 Hyper-V logical processor 2 exposes the followi...
   14343 Apr 06 08:13  Information Microsoft-Windows...           55 Hyper-V logical processor 1 exposes the followi...
   14342 Apr 06 08:13  Information Microsoft-Windows...           55 Hyper-V logical processor 0 exposes the followi...
   14341 Apr 06 08:13  Error       VBoxNetLwf             3221487628 The driver detected an internal driver error on...
   14340 Apr 06 08:13  Information Microsoft-Windows...           24 The description for Event ID '24' in Source 'Mi...
   14339 Apr 06 08:13  Information Microsoft-Windows...           98 The description for Event ID '98' in Source 'Mi...
   14338 Apr 06 08:13  Information Microsoft-Windows...           98 The description for Event ID '98' in Source 'Mi...
   14337 Apr 06 08:13  Information VMnetAdapter           1074266148 The description for Event ID '1074266148' in So...
   14336 Apr 06 08:13  Information Microsoft-Windows...          172 The description for Event ID '172' in Source 'M...
   14335 Apr 06 08:13  Information Microsoft-Windows...            6 File System Filter 'npsvctrig' (10.0, 2025-01-0...
   14334 Apr 06 08:13  Information Microsoft-Windows...            6 File System Filter 'UCPD' (10.0, 2053-03-18T19:...
   14333 Apr 06 08:13  Information Microsoft-Windows...            6 File System Filter 'FileCrypt' (10.0, 2002-03-0...
   14332 Apr 06 08:13  Information Microsoft-Windows...           98 The description for Event ID '98' in Source 'Mi...
   14331 Apr 06 08:13  Information Microsoft-Windows...            6 File System Filter 'WdFilter' (10.0, 1999-09-27...
   14330 Apr 06 08:13  Information Microsoft-Windows...            6 File System Filter 'Wof' (10.0, 2090-03-17T02:5...
   14329 Apr 06 08:13  Information Microsoft-Windows...            6 File System Filter 'FileInfo' (10.0, 2062-12-23...
   14328 Apr 06 08:13  Information Microsoft-Windows...           16 The iommu fault reporting has been initialized.   
   14327 Apr 06 08:13  Information Microsoft-Windows...           20 The description for Event ID '20' in Source 'Mi...
   14326 Apr 06 08:13  Information Microsoft-Windows...           30 The description for Event ID '30' in Source 'Mi...
   14325 Apr 06 08:13  Information Microsoft-Windows...           27 The description for Event ID '27' in Source 'Mi...
   14324 Apr 06 08:13  Information Microsoft-Windows...           25 The description for Event ID '25' in Source 'Mi...
   14323 Apr 06 08:13  Information Microsoft-Windows...          238 The description for Event ID '238' in Source 'M...
   14322 Apr 06 08:13  Information Microsoft-Windows...           20 The description for Event ID '20' in Source 'Mi...
   14321 Apr 06 08:13  Information Microsoft-Windows...           32 The description for Event ID '32' in Source 'Mi...
   14320 Apr 06 08:13  Information Microsoft-Windows...           18 The description for Event ID '18' in Source 'Mi...
   14319 Apr 06 08:13  Information Microsoft-Windows...          153 The description for Event ID '153' in Source 'M...
   14318 Apr 06 08:13  Information Microsoft-Windows...           12 The description for Event ID '12' in Source 'Mi...
   14317 Apr 06 01:30  Information Microsoft-Windows...           13 The description for Event ID '13' in Source 'Mi...
   14316 Apr 06 01:30  Information Microsoft-Windows...          109 The description for Event ID '109' in Source 'M...
   14315 Apr 06 01:30  Information Microsoft-Windows...         4001 WLAN AutoConfig service has successfully stoppe...
   14314 Apr 06 01:30  Warning     Microsoft-Windows...        10002 WLAN Extensibility Module has stopped....         
   14313 Apr 06 08:13  Information EventLog               2147489661 The system uptime is 14 seconds.                  
   14312 Apr 06 08:13  Information EventLog               2147489653 The Event log service was started.                
   14311 Apr 06 08:13  Information EventLog               2147489657 Microsoft (R) Windows (R) 10.00. 19045  Multipr...
   14310 Apr 06 01:30  Information Microsoft-Windows...        50037 DHCPv4 client service is stopped. ShutDown Flag...
   14309 Apr 06 01:30  Information Microsoft-Windows...        51057 DHCPv6 client service stop is almost done.DHCP ...
   14308 Apr 06 01:30  Information Microsoft-Windows...        51057 DHCPv6 client service stop is almost done.DHCP ...
   14307 Apr 06 01:30  Information Microsoft-Windows...        51057 DHCPv6 client service stop is almost done.DHCP ...
   14306 Apr 06 01:30  Information Microsoft-Windows...        51057 DHCPv6 client service stop is almost done.DHCP ...
   14305 Apr 06 01:30  Information Microsoft-Windows...        51047 DHCPv6 client service is stopped. ShutDown Flag...
   14304 Apr 06 01:30  Information Microsoft-Windows...        50106 DHCPv4 is waiting on DHCPv6 service to stop       
   14303 Apr 06 01:30  Information Microsoft-Windows...        50105 DHCPv4 client ProcessDHCPRequestForever receive...
   14302 Apr 06 01:30  Information Microsoft-Windows...        50104 DHCPv4 client received shutdown notification      
   14301 Apr 06 01:30  Information EventLog               2147489654 The Event log service was stopped.                
   14300 Apr 06 01:30  Warning     WinRM                      468901 The description for Event ID '468901' in Source...
   14299 Apr 06 01:30  Information Microsoft-Windows...         7002 User Logoff Notification for Customer Experienc...
   14298 Apr 06 01:30  Information User32                 2147484722 The process C:\Windows\System32\RuntimeBroker.e...
   14297 Apr 06 00:34  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   14296 Apr 06 00:32  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   14295 Apr 05 21:43  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   14294 Apr 05 21:22  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   14293 Apr 05 21:12  Information Microsoft-Windows...           19 Installation Successful: Windows successfully i...
   14292 Apr 05 21:12  Information Microsoft-Windows...           43 Installation Started: Windows has started insta...
   14291 Apr 05 21:12  Information Microsoft-Windows...           44 Windows Update started downloading an update.     
   14290 Apr 05 21:11  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   14289 Apr 05 21:06  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   14288 Apr 05 21:06  Error       DCOM                        10010 The description for Event ID '10010' in Source ...
   14287 Apr 05 21:06  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14286 Apr 05 21:05  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14285 Apr 05 21:04  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14284 Apr 05 21:04  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14283 Apr 05 21:04  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14282 Apr 05 21:04  Information WinRM                      468900 The description for Event ID '468900' in Source...
   14281 Apr 05 21:02  Error       NetBT                  3221229779 Initialization failed because the transport ref...
   14280 Apr 05 21:02  Information Microsoft-Windows...         1025 The TPM was successfully provisioned and is now...
   14279 Apr 05 21:02  Information Microsoft-Windows...         1282 The TBS device identifier has been generated.     
   14278 Apr 05 21:02  Information TPM                            18 This event triggers the Trusted Platform Module...
   14277 Apr 05 21:02  Information Service Control M...   3221232498 The following boot-start or system-start driver...
   14276 Apr 05 21:02  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14275 Apr 05 21:02  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14274 Apr 05 21:02  Information vmx86                  1074266146 The description for Event ID '1074266146' in So...
   14273 Apr 05 21:02  Information Microsoft-Windows...        10001 WLAN Extensibility Module has successfully star...
   14272 Apr 05 21:02  Information Microsoft-Windows...         4000 WLAN AutoConfig service has successfully starte...
   14271 Apr 05 21:02  Information VMnetuserif            1074135041 The description for Event ID '1074135041' in So...
   14270 Apr 05 21:02  Information VMnetBridge            1074200586 The description for Event ID '1074200586' in So...
   14269 Apr 05 21:02  Information Microsoft-Windows...         7001 User Logon Notification for Customer Experience...
   14268 Apr 05 21:02  Information Microsoft-Windows...            6 File System Filter 'bindflt' (10.0, 2016-12-01T...
   14267 Apr 05 21:02  Information Microsoft-Windows...            6 File System Filter 'storqosflt' (10.0, 2007-04-...
   14266 Apr 05 21:02  Information Microsoft-Windows...            6 File System Filter 'CldFlt' (10.0, 2014-01-26T0...
   14265 Apr 05 21:02  Information Microsoft-Windows...            1 File System Filter 'CldFlt' (Version 10.0, 2014...
   14264 Apr 05 21:02  Information Microsoft-Windows...            6 File System Filter 'CldFlt' (10.0, 2014-01-26T0...
   14263 Apr 05 21:02  Information Microsoft-Windows...            6 File System Filter 'luafv' (10.0, 2062-02-03T11...
   14262 Apr 05 21:02  Information Microsoft-Windows...        51046 DHCPv6 client service is started                  
   14261 Apr 05 21:02  Information Microsoft-Windows...        50103 DHCPv4 client registered for shutdown notification
   14260 Apr 05 21:02  Information Microsoft-Windows...        50036 DHCPv4 client service is started                  
   14259 Apr 05 21:02  Information Microsoft-Windows...            6 File System Filter 'wcifs' (10.0, 2004-03-23T01...
   14258 Apr 05 21:02  Information Microsoft-Windows...        16983 The security account manager is now logging per...
   14257 Apr 05 21:02  Information Microsoft-Windows...        16977 The domain is configured with the following min...
   14256 Apr 05 21:02  Information Microsoft-Windows...        16962 Remote calls to the SAM database are being rest...
   14255 Apr 05 21:01  Information Microsoft-Windows...           14 Credential Guard configuration: 0, 0              
   14254 Apr 05 21:01  Information Microsoft-Windows...           55 Hyper-V logical processor 15 exposes the follow...
   14253 Apr 05 21:01  Information Microsoft-Windows...           55 Hyper-V logical processor 14 exposes the follow...
   14252 Apr 05 21:01  Information Microsoft-Windows...           55 Hyper-V logical processor 13 exposes the follow...
   14251 Apr 05 21:01  Information Microsoft-Windows...           55 Hyper-V logical processor 12 exposes the follow...
   14250 Apr 05 21:01  Information Microsoft-Windows...           55 Hyper-V logical processor 11 exposes the follow...
   14249 Apr 05 21:01  Information Microsoft-Windows...           55 Hyper-V logical processor 10 exposes the follow...
   14248 Apr 05 21:01  Information Microsoft-Windows...           55 Hyper-V logical processor 9 exposes the followi...
   14247 Apr 05 21:01  Information Microsoft-Windows...           55 Hyper-V logical processor 8 exposes the followi...
   14246 Apr 05 21:01  Information Microsoft-Windows...           55 Hyper-V logical processor 7 exposes the followi...
   14245 Apr 05 21:01  Information Microsoft-Windows...           55 Hyper-V logical processor 6 exposes the followi...
   14244 Apr 05 21:01  Information Microsoft-Windows...           55 Hyper-V logical processor 5 exposes the followi...
   14243 Apr 05 21:01  Information Microsoft-Windows...           55 Hyper-V logical processor 4 exposes the followi...
   14242 Apr 05 21:01  Information Microsoft-Windows...           55 Hyper-V logical processor 3 exposes the followi...
   14241 Apr 05 21:01  Information Microsoft-Windows...           55 Hyper-V logical processor 2 exposes the followi...
   14240 Apr 05 21:01  Information Microsoft-Windows...           55 Hyper-V logical processor 1 exposes the followi...
   14239 Apr 05 21:01  Information Microsoft-Windows...           55 Hyper-V logical processor 0 exposes the followi...
   14238 Apr 05 21:01  Error       VBoxNetLwf             3221487628 The driver detected an internal driver error on...
   14237 Apr 05 21:01  Information Microsoft-Windows...           24 The description for Event ID '24' in Source 'Mi...
   14236 Apr 05 21:01  Information Microsoft-Windows...           98 The description for Event ID '98' in Source 'Mi...
   14235 Apr 05 21:01  Information Microsoft-Windows...           98 The description for Event ID '98' in Source 'Mi...
   14234 Apr 05 21:01  Information VMnetAdapter           1074266148 The description for Event ID '1074266148' in So...
   14233 Apr 05 21:01  Information Microsoft-Windows...          172 The description for Event ID '172' in Source 'M...
   14232 Apr 05 21:01  Information Microsoft-Windows...            6 File System Filter 'npsvctrig' (10.0, 2025-01-0...
   14231 Apr 05 21:01  Information Microsoft-Windows...            6 File System Filter 'UCPD' (10.0, 2053-03-18T19:...
   14230 Apr 05 21:01  Information Microsoft-Windows...            6 File System Filter 'FileCrypt' (10.0, 2002-03-0...
   14229 Apr 05 21:01  Information Microsoft-Windows...           98 The description for Event ID '98' in Source 'Mi...
   14228 Apr 05 21:01  Information Microsoft-Windows...            6 File System Filter 'WdFilter' (10.0, 1999-09-27...
   14227 Apr 05 21:01  Information Microsoft-Windows...            6 File System Filter 'Wof' (10.0, 2090-03-17T02:5...
   14226 Apr 05 21:01  Information Microsoft-Windows...            6 File System Filter 'FileInfo' (10.0, 2062-12-23...
   14225 Apr 05 21:01  Information Microsoft-Windows...           16 The iommu fault reporting has been initialized.   
   14224 Apr 05 21:01  Information Microsoft-Windows...           20 The description for Event ID '20' in Source 'Mi...
   14223 Apr 05 21:01  Information Microsoft-Windows...           30 The description for Event ID '30' in Source 'Mi...
   14222 Apr 05 21:01  Information Microsoft-Windows...           27 The description for Event ID '27' in Source 'Mi...
   14221 Apr 05 21:01  Information Microsoft-Windows...           25 The description for Event ID '25' in Source 'Mi...
   14220 Apr 05 21:01  Information Microsoft-Windows...          238 The description for Event ID '238' in Source 'M...
   14219 Apr 05 21:01  Information Microsoft-Windows...           20 The description for Event ID '20' in Source 'Mi...
   14218 Apr 05 21:01  Information Microsoft-Windows...           32 The description for Event ID '32' in Source 'Mi...
   14217 Apr 05 21:01  Information Microsoft-Windows...           18 The description for Event ID '18' in Source 'Mi...
   14216 Apr 05 21:01  Information Microsoft-Windows...          153 The description for Event ID '153' in Source 'M...
   14215 Apr 05 21:01  Information Microsoft-Windows...           12 The description for Event ID '12' in Source 'Mi...
   14214 Apr 05 21:01  Information Microsoft-Windows...           13 The description for Event ID '13' in Source 'Mi...
   14213 Apr 05 21:01  Information Microsoft-Windows...          109 The description for Event ID '109' in Source 'M...
   14212 Apr 05 21:01  Information Microsoft-Windows...         4001 WLAN AutoConfig service has successfully stoppe...
   14211 Apr 05 21:01  Warning     Microsoft-Windows...        10002 WLAN Extensibility Module has stopped....         
   14210 Apr 05 21:02  Information EventLog               2147489661 The system uptime is 14 seconds.                  
   14209 Apr 05 21:02  Information EventLog               2147489653 The Event log service was started.                
   14208 Apr 05 21:02  Information EventLog               2147489657 Microsoft (R) Windows (R) 10.00. 19045  Multipr...
   14207 Apr 05 21:01  Information Microsoft-Windows...        50037 DHCPv4 client service is stopped. ShutDown Flag...
   14206 Apr 05 21:01  Information Microsoft-Windows...        51057 DHCPv6 client service stop is almost done.DHCP ...
   14205 Apr 05 21:01  Information Microsoft-Windows...        51057 DHCPv6 client service stop is almost done.DHCP ...
   14204 Apr 05 21:01  Information Microsoft-Windows...        51057 DHCPv6 client service stop is almost done.DHCP ...
   14203 Apr 05 21:01  Information Microsoft-Windows...        51057 DHCPv6 client service stop is almost done.DHCP ...
   14202 Apr 05 21:01  Information Microsoft-Windows...        51047 DHCPv6 client service is stopped. ShutDown Flag...
   14201 Apr 05 21:01  Information Microsoft-Windows...        50106 DHCPv4 is waiting on DHCPv6 service to stop       
   14200 Apr 05 21:01  Information Microsoft-Windows...        50105 DHCPv4 client ProcessDHCPRequestForever receive...
   14199 Apr 05 21:01  Information Microsoft-Windows...        50104 DHCPv4 client received shutdown notification      
   14198 Apr 05 21:01  Information Microsoft-Windows...         7002 User Logoff Notification for Customer Experienc...
   14197 Apr 05 21:01  Information EventLog               2147489654 The Event log service was stopped.                
   14196 Apr 05 21:01  Warning     WinRM                      468901 The description for Event ID '468901' in Source...
   14195 Apr 05 21:01  Information User32                 2147484722 The process C:\Windows\System32\RuntimeBroker.e...
   14194 Apr 05 20:39  Information Microsoft-Windows...            1 File System Filter 'EasyAntiCheat_EOSSys' (Vers...
   14193 Apr 05 20:24  Error       DCOM                        10010 The description for Event ID '10010' in Source ...
   14192 Apr 05 20:24  Information Microsoft-Windows...            6 File System Filter 'EasyAntiCheat_EOSSys' (6.1,...
   14191 Apr 05 20:24  Information Service Control M...   1073748869 A service was installed in the system....         
   14190 Apr 05 20:24  Error       DCOM                        10010 The description for Event ID '10010' in Source ...
   14189 Apr 05 20:14  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14188 Apr 05 19:24  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14187 Apr 05 19:24  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14186 Apr 05 19:24  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14185 Apr 05 19:24  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14184 Apr 05 19:24  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14183 Apr 05 19:21  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14182 Apr 05 19:17  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14181 Apr 05 19:17  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14180 Apr 05 19:17  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14179 Apr 05 19:17  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14178 Apr 05 19:09  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14177 Apr 05 19:09  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14176 Apr 05 19:09  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14175 Apr 05 19:09  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14174 Apr 05 19:08  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14173 Apr 05 19:03  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14172 Apr 05 19:03  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14171 Apr 05 18:53  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14170 Apr 05 18:48  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14169 Apr 05 18:46  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14168 Apr 05 18:46  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14167 Apr 05 18:45  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14166 Apr 05 18:45  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14165 Apr 05 18:45  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14164 Apr 05 18:40  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14163 Apr 05 18:34  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14162 Apr 05 18:30  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   14161 Apr 05 18:27  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14160 Apr 05 18:22  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14159 Apr 05 18:18  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14158 Apr 05 18:17  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14157 Apr 05 18:10  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   14156 Apr 05 18:08  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14155 Apr 05 18:00  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14154 Apr 05 18:00  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14153 Apr 05 17:41  Information Microsoft-Windows...            1 Possible detection of CVE: 2024-04-05T09:41:32....
   14152 Apr 05 17:41  Information Microsoft-Windows...           24 The description for Event ID '24' in Source 'Mi...
   14151 Apr 05 17:41  Information Microsoft-Windows...           35 The time service is now synchronizing the syste...
   14150 Apr 05 17:41  Information Microsoft-Windows...           37 The time provider NtpClient is currently receiv...
   14149 Apr 05 17:41  Information Microsoft-Windows...          158 The time provider 'VMICTimeProvider' has indica...
   14148 Apr 05 17:41  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   14147 Apr 05 16:55  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14146 Apr 05 16:55  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14145 Apr 05 16:28  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   14144 Apr 05 16:25  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14143 Apr 05 16:25  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14142 Apr 05 16:24  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   14141 Apr 05 16:23  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14140 Apr 05 16:23  Information Microsoft-Windows...            1 File System Filter 'EasyAntiCheat_EOSSys' (Vers...
   14139 Apr 05 16:21  Warning     Microsoft-Windows...         1014 Name resolution for the name t-ring-fallbacks2....
   14138 Apr 05 16:20  Error       DCOM                        10010 The description for Event ID '10010' in Source ...
   14137 Apr 05 16:20  Information Microsoft-Windows...            6 File System Filter 'EasyAntiCheat_EOSSys' (6.1,...
   14136 Apr 05 16:20  Information Service Control M...   1073748869 A service was installed in the system....         
   14135 Apr 05 16:20  Error       DCOM                        10010 The description for Event ID '10010' in Source ...
   14134 Apr 05 16:16  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14133 Apr 05 16:06  Warning     Microsoft-Windows...         1014 Name resolution for the name t-ring-fallbacks2....
   14132 Apr 05 15:55  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14131 Apr 05 15:55  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14130 Apr 05 15:37  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14129 Apr 05 15:37  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14128 Apr 05 15:36  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14127 Apr 05 15:31  Information Microsoft-Windows...            1 File System Filter 'EasyAntiCheat_EOSSys' (Vers...
   14126 Apr 05 15:27  Error       DCOM                        10010 The description for Event ID '10010' in Source ...
   14125 Apr 05 15:27  Information Microsoft-Windows...            6 File System Filter 'EasyAntiCheat_EOSSys' (6.1,...
   14124 Apr 05 15:27  Information Service Control M...   1073748869 A service was installed in the system....         
   14123 Apr 05 15:27  Error       DCOM                        10010 The description for Event ID '10010' in Source ...
   14122 Apr 05 15:27  Information Microsoft-Windows...            1 File System Filter 'EasyAntiCheat_EOSSys' (Vers...
   14121 Apr 05 15:06  Information Microsoft-Windows...           19 Installation Successful: Windows successfully i...
   14120 Apr 05 15:06  Information Microsoft-Windows...           43 Installation Started: Windows has started insta...
   14119 Apr 05 15:06  Information Microsoft-Windows...           44 Windows Update started downloading an update.     
   14118 Apr 05 15:05  Information Microsoft-Windows...           15 The description for Event ID '15' in Source 'Mi...
   14117 Apr 05 13:21  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   14116 Apr 05 13:16  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14115 Apr 05 13:09  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14114 Apr 05 13:09  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   14113 Apr 05 13:07  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14112 Apr 05 13:05  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   14111 Apr 05 13:02  Error       DCOM                        10010 The description for Event ID '10010' in Source ...
   14110 Apr 05 13:02  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14109 Apr 05 13:02  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14108 Apr 05 13:02  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14107 Apr 05 13:02  Information WinRM                      468900 The description for Event ID '468900' in Source...
   14106 Apr 05 13:02  Information Microsoft-Windows...            6 File System Filter 'EasyAntiCheat_EOSSys' (6.1,...
   14105 Apr 05 13:02  Information Service Control M...   1073748869 A service was installed in the system....         
   14104 Apr 05 13:02  Error       DCOM                        10010 The description for Event ID '10010' in Source ...
   14103 Apr 05 13:00  Information Microsoft-Windows...         1025 The TPM was successfully provisioned and is now...
   14102 Apr 05 13:00  Information Microsoft-Windows...         1282 The TBS device identifier has been generated.     
   14101 Apr 05 13:00  Information TPM                            18 This event triggers the Trusted Platform Module...
   14100 Apr 05 13:00  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   14099 Apr 05 13:00  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   14098 Apr 05 13:00  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   14097 Apr 05 13:00  Information Service Control M...   3221232498 The following boot-start or system-start driver...
   14096 Apr 05 13:00  Information vmx86                  1074266146 The description for Event ID '1074266146' in So...
   14095 Apr 05 13:00  Information Microsoft-Windows...        10001 WLAN Extensibility Module has successfully star...
   14094 Apr 05 13:00  Information Microsoft-Windows...         4000 WLAN AutoConfig service has successfully starte...
   14093 Apr 05 13:00  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14092 Apr 05 13:00  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14091 Apr 05 13:00  Information VMnetuserif            1074135041 The description for Event ID '1074135041' in So...
   14090 Apr 05 13:00  Information VMnetBridge            1074200586 The description for Event ID '1074200586' in So...
   14089 Apr 05 13:00  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14088 Apr 05 13:00  Information Microsoft-Windows...         7001 User Logon Notification for Customer Experience...
   14087 Apr 05 13:00  Information Microsoft-Windows...            6 File System Filter 'bindflt' (10.0, 2016-12-01T...
   14086 Apr 05 13:00  Information Microsoft-Windows...            6 File System Filter 'storqosflt' (10.0, 2007-04-...
   14085 Apr 05 13:00  Information Microsoft-Windows...            6 File System Filter 'CldFlt' (10.0, 2014-01-26T0...
   14084 Apr 05 13:00  Information Microsoft-Windows...            1 File System Filter 'CldFlt' (Version 10.0, 2014...
   14083 Apr 05 13:00  Information Microsoft-Windows...            6 File System Filter 'CldFlt' (10.0, 2014-01-26T0...
   14082 Apr 05 13:00  Information Microsoft-Windows...            6 File System Filter 'luafv' (10.0, 2062-02-03T11...
   14081 Apr 05 13:00  Information Microsoft-Windows...        51046 DHCPv6 client service is started                  
   14080 Apr 05 13:00  Information Microsoft-Windows...            6 File System Filter 'wcifs' (10.0, 2004-03-23T01...
   14079 Apr 05 13:00  Information Microsoft-Windows...        50103 DHCPv4 client registered for shutdown notification
   14078 Apr 05 13:00  Information Microsoft-Windows...        50036 DHCPv4 client service is started                  
   14077 Apr 05 13:00  Information Microsoft-Windows...        16983 The security account manager is now logging per...
   14076 Apr 05 13:00  Information Microsoft-Windows...        16977 The domain is configured with the following min...
   14075 Apr 05 13:00  Information Microsoft-Windows...        16962 Remote calls to the SAM database are being rest...
   14074 Apr 05 13:00  Information Microsoft-Windows...           14 Credential Guard configuration: 0, 0              
   14073 Apr 05 13:00  Information Microsoft-Windows...           55 Hyper-V logical processor 15 exposes the follow...
   14072 Apr 05 13:00  Information Microsoft-Windows...           55 Hyper-V logical processor 14 exposes the follow...
   14071 Apr 05 13:00  Information Microsoft-Windows...           55 Hyper-V logical processor 13 exposes the follow...
   14070 Apr 05 13:00  Information Microsoft-Windows...           55 Hyper-V logical processor 12 exposes the follow...
   14069 Apr 05 13:00  Information Microsoft-Windows...           55 Hyper-V logical processor 11 exposes the follow...
   14068 Apr 05 13:00  Information Microsoft-Windows...           55 Hyper-V logical processor 10 exposes the follow...
   14067 Apr 05 13:00  Information Microsoft-Windows...           55 Hyper-V logical processor 9 exposes the followi...
   14066 Apr 05 13:00  Information Microsoft-Windows...           55 Hyper-V logical processor 8 exposes the followi...
   14065 Apr 05 13:00  Information Microsoft-Windows...           55 Hyper-V logical processor 7 exposes the followi...
   14064 Apr 05 13:00  Information Microsoft-Windows...           55 Hyper-V logical processor 6 exposes the followi...
